@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {news,noise,relevant}


@DATA
'hoje fizemo som agenda cultural combate dengue zico bairro mina geral url',news
'universal afirmar repelente fé contra mosquito zika url',news
'morrendo dever zika vírus',relevant
'federer dizer temer zika ir passar repelente murray ver risco federer dizer temer zika ir pa url',news
':joy: :joy: chegar vez chato anda bonde zika vírus zoa demais viver festa quieto porque tá namorando essaa viver deus',relevant
'dar dengue dar outro vírus entranho aqui funny',noise
'federer dizer temer zika ir passar repelente murray ver risco p strong londres strong enquanto algum principal',news
'após alertar zika pau gasol decide jogar olimpíada anúncio fazer meio artigo jo url',news
'retweet eduardo pae abençoado olimpíada povo educação saúde etc cadê vírus zika ninguém falar url',news
'retweet ir jafar fut zika vírus',noise
'retweet paraíba registro transmissão chikungunya pai bebê durante gravidez estadão conteúdogrande risco url',news
'instituto butantão iniciar teste vacina contra dengue poder proteger contra quatro vírus dengue único dose',news
'tv diário fazer reportagem município varjota enfrentar tríplice epidemia dengue zika chikungunya',news
'relatório aponta caso dengue sofrer redução numeral município cruzeiro url url',news
'real so único pessoa nesse mundo chanse tira foto zika virus:joy:',noise
'olimpíada dengue zico desvio incompetência fraude etc',noise
'frio ainda preciso estar atento mosquito dengue quer denunciar foco mosquito ligue numeral numeral',noise
'avisa pro menino toma comer qualque coisa rua brasil pego dengue diarreia outro numeral vírus diferente',noise
'zika aí rio ainda muito caso',noise
'exame dengue funny',noise
'zika rio numeral pouco tarde esforço controlo mosquito difundir suficiente numeral sq kms rio',noise
'após alertar zika pau gasol decide jogar olimpíada mês afirmar cogitavo dispu url',news
'irmão tá dengue queria mt matar todo mosquito',relevant
'retweet biolarvicido fazer cana mata larva mosquito zika url url',news
'numeral crime planejado cadê verba saúde saneamento básico mosquito dengue segurança publico serv bá',noise
'retweet utilidade público bbc brasil estudo confirma caso bebê microcefalia lesão provocado zika url',news
'facebook ta cheio viru sair zika',noise
'https t co ffey numeral phyer instituto butantão testa vacina contra dengue url url',news
'ação prevenção dever realizar condição climático favorável proliferação mosquito xôzika',news
'vacina contra dengue começa testado todo país último etapa pesquisa servir comprovar url',news
'zika levar picadura aede',noise
'teste vacina contra dengue começar realizar instituto butantão t url url',news
'sigue sábado guerra contra lo zika url url',news
'mal corpo doi acho dengue novo',relevant
'numeral avião militar dever estar missão proteção fronteira etc numeral colocar exército p ir atrás mosquito dengue fim',noise
'retweet apesar comentário inicial olimpíada causa vírus zika pau gasol confirmar presença jjoo htt',news
'ministerio salud público cuba diagnostico vigesimosegundo caso importar zika url',news
'zika vírus infecção causado vírus zikv transmitido mosquito aede aegypti vetor dengue url',news
'retweet brasil numeral mil caso dengue numeral mil zika numeral dizer boletim g numeral url',news
'pc vírus aid câncer dengue tudo lentidão',noise
'começando novo agora mosquito dengue agora mosquito zika',noise
'saúde equipe controlo dengue receber novo treinamento itapema numeral numeral treinamento agente url',news
'vacina contra dengue butantan começa testado josé rio preto teste terceiro último url',news
'retweet golfista sul africano grace desiste jogo rio zika vírus url sportsnew',news
'senhor zika vírus tl',noise
'brasil dar início fase final teste vacina contra dengue url',news
'retweet golfista vir rio medo zika passar férias país alerta vírus url url',news
'zika fazer presente corpo',relevant
'retweet anticorpo contra dengue podem aumentar replicação vírus zika url url',news
'primeiro caso transmissão chikungunya gravidez confirmar paraíba url url',news
'armadilha mosquito dengue mosquetueiro url',news
'retweet rio grande sul numeral º caso autóctone febre chikungunya joo gabbardo rei falar jornaldahor rádio fm',news
'retweet rio grande sul primeiro caso febre chikungunya ocorrer ibirubá infelizmente agora circulação',news
'quebrar usando carro lixo combater dengue rj url',news
'retweet governante rio janeiro governo dilma pt inventar olimpíada brasil armaram bomba relógio ir',noise
'creio cabelo tá caindo causa dengue hshsh faltavo',relevant
'mosquito dengue sabia url',relevant
'trovar ser homem url',noise
'mosquito dengue aqui fiquei vergonha matar passar vergonha meio outros:neutral_face:',relevant
'mosquito arma biológico texto dizer brasil erradicar aede aegypti década numeral :mask: url',news
'estado rio janeiro falido lagoa mar poluído infestado zika dengue guerra civil tráfico droga fazer olimpíada',noise
'leite lactose couve inhame :mask: muito vontade sarar dessa doença fdp bomdiaporque chikungunya feitiço',relevant
'sobe numeral morte dengue belo horizonte numeral confirmado quase numeral mil caso doença capital',news
'pesquisa revela zika poder causar problema ocular adulto paulo estadão url',news
'retweet pb bebê infectado chikungunya durante gravidez url',news
'relato caso tuberculose respondem tratamento algum antibiótico url',noise
'retweet assalto zika vírus currupção obras superfaturadas sequestros insegurança poluição olimpíada quê url',noise
'retweet ecovia combate mosquito dengue faça parte url',news
'saúde funny primeiro caso febre chikungunya anuncia gabbardo url',news
'blog cobra informando todo mundo quer ver registro numeral mil caso chikungunya url',news
'pernilongo filho puta mete zika cu morrer some minah vida',relevant
'super notícia sobe numeral número morte dengue bh numeral dizer prefeitura url url',news
'pb bebê infectado chikungunya durante gravidez resultado exame fazer paraíba confirmar url',news
'retweet numeral ª vacina brasileiro contra dengue último etapa antes aprovação final fevereiro iniciamo te',news
'transmissão chikungunya gestante feto campina url',news
'forró zika viru numeral url',noise
'confirmar caso bebê microcefalia lesão cerebral ocular causado zika url',news
'https t co lzpka numeral krfy crítico zika pau gasol confirma presença olimpíada rio numeral url',news
'quase mil caso suspeito zika campo url',news
'faltar menos numeral mês olimpiado ta tudo dar errar crise zika viru onda violência rio leopardo morrer baia',news
'retweet numeral numeral numeral numeral numeral numeral porcelana :cupid: letícia mt zika :joy: numeral numeral numeral numeral numeral numeral jú 🦄 vírus',noise
'falta prêmio risco zika afastar grande jogador golfe olímpico url',news
'retweet materia globo dizer video kefera transmitem zika viru verdade',noise
'saúde rio grande sul primeiro caso autóctone febre chikungunya url',news
'dengue poder estar vulnerável vírus zika dizer estudo notícia dia online url veranomtv numeral',news
'campo numeral gestante suspeito zika numeral numeral caso dengue url',news
'cadê cura entenda vacina dengue poder dar errar zika folha desta url',news
'retweet sabe mosquito dengue uma listra branca aede egypti timbalado mosquito',noise
'mosquito dengue mosquito zika exterminar url',news
'poise fazer oque neer zikado zika viru funny',noise
'retweet então pegar zika viru sinto informar',relevant
'retweet pessoal áfrica quer ir lugar medo doença sinal tá feio negócio url',news
'acontecer comigo algo semelhante médico dar diagnóstico sinusite descobri chikungunya google url',relevant
'barriga tá tão inchado passei semana tao tonto mal tô cogitando gravidez malária dengue tb',relevant
'força tarefa prossegue novo jóquei contra dengue url',news
'homem dessa ft zika',noise
'retweet dengue microcefalia falência petrobra fundo pensão escassez feijão',noise
'mal posso esperar ver representação zika vírus mario sonic at the rio numeral olympic game',noise
'dengue alta dia voltei passar mal ontem hoje ir voltar hospital terça',relevant
'chatao ersa fazer trabalho sobre dengue ja desenhei mt mosquito cartaz',noise
'cara querer ver pro brasil causa zika pensar chegar aqui pego tbm assim',noise
'brasil consegue resolver problema zika quer olimpíada',noise
'retweet menino sala tá suspeito dengue :scream: :scream: :broken_heart: twittandocommafiasdv',relevant
'enquanto fico aqui acordado fazer trabalho sobre zika vírus',noise
'retweet cuba suma el vigésimo segundo caso importar zika url url',news
'ah povo aqui descobre brasil vir zika zika viru jogar álcool gel olho',noise
'retweet medo zika jogador irlandês golfe desiste olimpíada url',news
'cansei beatriz entra fc postar foto haylor sair quero pegar zika viru porra url',noise
'crítico zika pau gasol confirma presença olimpíada rio numeral apesar mostrar apreensão p url',news
'retweet cabo verde registro numeral caso microcefalia associar zika url url',news
'ainda bem crítico zika apoiador doença url',noise
'suspeito zika',relevant
'eito olimpíada ir loka url',noise
'astro vira olimpíada bom gasol url',noise
'reino unido ue mudo vida querido amigo brasileiro pobre nada volte preocupar zika vírus',noise
'saber dengue infecção alimentar menstruação descer fuder',relevant
'campo reforça combate dengue mutiro url',news
'prefeitura intensifico ação combate mosquito transmissor dengue url',news
'queria asiatico usa mascaro idol usa aeroporto porque usa aqui pessoa ir pensa tô zika virus h numeral n numeral',noise
'chupao pescoço ir falar qe eh zika viru',noise
'bebê infectado febre chikungunya durante gestação paraíba url url',news
'pesquisa revela zika poder causar problema ocular adulto além causar série distúrbio grave url',news
'quantum dor corpo dengue saporra',relevant
'bebê infectado chikungunya durante gravidez url url',news
'retweet pera lo so falta colocar culpa mosquito dengue url',noise
'gente céu primo zika ta gravido deus proteja dois:blue_heart:',relevant
'retweet aede poder picar qualquer momento novo guerra poder estourar antes obra metrô ficar pronto url',noise
'retweet mina mau zika vírus gruda cabeça sair',noise
'retweet rio grande sul confirma primeiro caso febre chikungunya url via url',news
'vi estria novo todo dia tacando creme nesse corpo sair zika',noise
'dor caralho cotovelo sintoma dengue jesus',relevant
'golfista sul africano grace desiste jogo rio zika vírus reuter sul africano branden grace url',news
'impressão notícia dengue zika meio desaparecer mídia coincidência tá perto olimpíada né',noise
'número caso dengue confirmado bh bate recorde municipal url',news
'retweet porto alegre registro quatro vez caso dengue numeral total numeral url url',news
'zika viru pegue menos algum coisa ir pegar ne url',noise
'passar mosquito dengue aqui lado ja neurótico pronto morrer',relevant
'estudo revela zika aumentar busca aborto américo latino portal jornal url',news
'acho achado vacina dengue podem ajudar vacina contra zika url',news
'portal jornal crítica campo grande ms estudo revela zika aumentar busca aborto américo latino url',news
'sair zika viru',noise
'ludmila antes conhecer escutavo funk ta teseno kekekekj zika vírus',noise
'retweet golfista africano desistir olimpíada culpar zika url',news
'sogro mano aqui mó zika geral torce contra flamengo',noise
'retweet infecção chikungunya durante gestação identificar paraíba url',news
'tio ir levar hospital desconfiado porra dengue',relevant
'grito arianator colocando mashup ari zayn vc zika vírus',noise
'af olimpíada promete desastroso copa obra mal acabar zika agora bra url',news
'usar suco folha mamão contra dengue url',news
'combate dengue poder ganhar novo aliado paranaguá estudioso área cidade conversar url',news
'ajsbdoanfuahsdgihiauhudfhuashduah ta ligar né primeiro caso zika url',relevant
'entrevista prevenção combate zika europa url',news
'mutiro contra dengue marcado furto parte lixo recolher url itauno url',news
'local miamidade college anuncia jornada prevenir el zika url url',news
'plano saúde cobrir teste zika vírus url',news
'cuba anuncian el vigésimo segundo caso importar zika url',news
'uso fumacê queda temperatura levar redução caso dengue lafaiete',news
'smartphone poder ajudar combater zika vírus poder ajudar encontrar fórmula capaz combate url',news
'legal msm marcar extensão sábado shopping ficar falar zika viru',noise
'bom noite ainda estuda sobre zika viru sobre guillan barre sistema nervoso autonomo',noise
'saber ainda peguei dengue chico cunha muriçoca aqui parecer morcego falto sair voando madrugada sugar',noise
'retweet primeiro caso febre chikungunya contrair aqui url',news
'retweet dadosaberto sobre zika podem ajudar médico pesquisador desenvolvedor app url url',news
'aí começo olimpíada galera esperem calamidade saúde enxame zika vírus tempero estado islâmico',noise
'zika viru',noise
'qual sintoma dengue bom tratamento prevenção url url',news
'zika vírus site português cdc url',news
'acho gripe misturar zika vírus rinite sinusite',relevant
'extinto dever tá né zika vírus tocando terror nariz vergonha',noise
'ficar alguém amigo começar elogiar chamando zika vírus',noise
'cabo verde saúde numeral caso zika afectar homem praia infecção maio grande taxa incidência url',news
'bom notícia incidência caso dengue zika cair espírito santo url url',news
'irmão dizer ficar menino escola né aí chegar outro dia escola mlk falar tá famoso zika vírus',noise
'número caso dengue belo horizonte supera recorde numeral neste ano numeral numeral pessoa diagnost url',news
'tô semana comer causa aparelho agr causa dengue',relevant
'retweet número caso dengue belo horizonte supera recorde numeral url url',news
'notícia exame detecção vírus zika url',news
'gostar vídeo url minazzi zika viru marginalização pequeno',noise
'sabe jogador confirmar ir vim causa zika etc',noise
'troco zika vírus nada',relevant
'blog canindé silva butantão inicia teste vacina dengue numeral numeral m url',news
'voluntário participam primeiro teste butantão vacina contra dengue url url',news
'impressão começando dar febre sair zika',relevant
'queria mosquito dengue so poder voar lá welcometobraziluniq',noise
'medida controlo eliminação independem estação xôzika url',news
'cabo verde registro numeral caso microcefalia associar zika onze caso microcefalia recém nascidos url',news
'reforça combate dengue projeto escola integral combateaede maissaúde url url',news
'po ta hora zika ta tatuado corpo',noise
'bom notícia anticorpo neutralizar zika vírus cara vitória url',news
'retweeted joao gabbardo rei rio grande sul primeiro caso febre chikungunya url',news
'eh bonito pego pessoa chance zika doença loca',noise
'eua decide liberar numeral numeral bi brasil causa surto zika agr pergunta realmente ir saúde',news
'deus livre dessa porra novo dengue ja suficiente mim quero rico vírus url',noise
'cidade totaliza numeral caso dengue numeral junho url',news
'golfenaespn rory sente british vir olimpíada evitar jogar irlanda vírus zika fake',noise
'retweet lembro piauí caso dengue tv',noise
'chikungunya poder passar pai bebê https t co c numeral z numeral w numeral aw numeral',news
'zika notificação ligar numeral',noise
'retweet om publico novo orientação saúde ir url zika url',news
'funny maria karoline ir zika viru zap zap bota deixe',noise
'retweet pequeno pib ano empobrecimento geral mercado parado dolar lá cima sociedade podre permissividade sexual htt',news
'retweet combater vez zika vírus url',news
'lek chamar zika viru levo cama funny url',noise
'dilma desculpe herança negativo governo bosta copa bosta olimpíada bosta epidemia zika vírus etc',noise
'vierem enfrentar zika vírus chikungunha quero ver aguentar',noise
'funny zika vírus preza',noise
'dengue manter nível controlo cruzeiro sul url url',news
'apenas esclarece aí favor h numeral n numeral gripe chikungunya espécie dengue vacina gripe',noise
'tomaro sobre zika viru taligadoom',noise
'bactéria chamar zika acabar dizimar mundo numeral dia plagueinc url',noise
'vigilância epidemiológico alerta população eliminar criadouro mosquito aede aegypti url dengue baixa',news
'costa rico aprovo vacina contra dengue url url',news
'lo vir grande fã funny autografo tarde zika viru funny',noise
'sp inicia teste vacina anti dengue numeral numeral mil voluntário governador geraldo alckmin acompanhar ontem url',news
'retweet zika viru clinical trial in stloul url',noise
'https t co numeral yhs numeral ixpa primeiro vacina contra zika testado ser humano antes esperar url',news
'estrela ser picada zika vírus mardeamor',noise
'dtn brazil funny registro primeiro caso chikungunya informação confirmar secretário saúde jo url',news
'zero caso noticiado né porque tempo secretaria saúde fazer exame p constatar caso zika exato p',news
'retweet ministro esporte rio ir chegar olimpíada próximo zero caso zika url url',news
'retweet eua confirmar u numeral numeral bilhão combate vírus zika país url',news
'pessoa preocupar saída inglaterra ue tô preocupar dengue chikungunya zika viru',noise
'retweet aliás marco olimpíada deixar dengue insegurança',noise
'olhar numeral ministro url',noise
'retweet artigo min garante segurança jogo olímpico relação vírus zika url',news
'faculdade medicina abc realiza atendimento especializar paciente zika vírus url url',news
'supercomputador fazer pesquisa sobre vírus zika poder parar url',noise
'retweet sec saúde tbm confirma primeiro caso febre chikungunya numeral funny',news
'lutar contra dengue lutar vida bhsemdengue',news
'teste humano vacina contra dengue iniciado josé rio preto url url',news
'verdade queria chovesse afinal dengue zika viru chikungunya ninguém morrer tão cedo pano url',noise
'retweet viver ciência zika vírus url',news
'bem zika dengue ir ficar fuder pp morte caralho',relevant
'retweet pesquisa revela zika poder causar problema ocular adulto url url',news
'i mean realizar realizar faria diferença acho imagino surto zika internacional quantidade atleta infectado',noise
'vó ta suspeito dengue tado coroa',relevant
'cabo verde numeral caso microcefalia associado zika url',news
'pauta conservador brasileiro huehuebr consigo aproveitar causa próprio zika manda sair rua descoberto',noise
'rgp quase numeral gestante contrair vírus zika porto rico vírus zika infectar numeral mulhere url',news
'bebê pego chikungunya durante gestação pb url',news
'cabo verde numeral caso microcefalia associado zika zika propaga principalmente através picad url',news
'notificação dengue crescer numeral numeral rio grande norte url dengue',news
'morrer ir voltar reincarnado mosquito dengue ir passar zika vírus todo zé url',noise
'important op ed from dont let zika stop the olympic zika razão canceler olimpíada url',news
'pai tá c dengue chicungunha :sweat:',relevant
'golfista sul africano desiste jogo rio causa vírus zika url url',news
'dar culpar cara olimpíada ir caos c sim url',news
'curry ir tratar lesão jame medo zika',noise
'fia tá preocupar saída reino unido união europeu tá linha vermelho metrô preocupa dengue favor :unamused:',noise
'norte americano notícia descartar competir brasil medo zika olhe nome topar ir fazer falta',news
'mosquito fêmea sugar sangue produzir ovo mosquito dengue infectivo poder transmitir url',news
'mano tá jeitão festa miada olimpíada sabe festa tá tocando bandolim vinho azedo url',noise
'tanto gnt desistindo olimpíada daqui pouco ir ganhar concorrente nãovaiterolimpíado url',noise
'africano negando olimpíada aqui coisa termo envergonhar url',news
'ano infelizmente poderei disputar olimpiado rio medo zika viru',noise
'ir ir luiz araujo queimar mlk pouparia contra santo zika ta batendo porta',noise
'retweet estrangeiro tratando olimpíada torneio qualquer amistoso preocupado zika',news
'miami herald ricardo barro chamar turista afirmar baixo risco zika olimpíada url url',news
'gripe 🙄 cólica 🙄 suspeito dengue 🙄 md céu :disappointed_relieved: :disappointed_relieved: :disappointed_relieved:',relevant
'le bron jame vir olimpíada ganhar numeral memo voltar tudo zika',news
'falta mosquito dengue pousar vida tão parada tá :unamused:',noise
'so atletas funny começar dengue zika chikungunia agora surto cachumba',news
'retweet mosquito transgênico causa zika microcefalia url',news
'rn confirmar numeral numeral mil caso dengue numeral recente boletim epidemiológico divulgar url',news
'zika vírus upp segurança ameaça estado islâmico dinheiro saúde educação porque viria url',noise
'catolé lidera região suspeito microcefalia zika url url',news
'om debate resposta eventual surto zika europa resposta país europeu eventual surto url',news
'retweet cear dois morte confirmado febre chikungunya url url',news
'retweet ir terrivel alem zika violencia vao jogador drogado olimpiado fim mundo',noise
'culpa zika vírus',noise
'sesi participa lançamento vacina contra dengue paulo url',news
'retweet podcast identifico inflamação olho causado vírus zika url cbnribeirao url',news
'ta zika viru funny',relevant
'prefiro chance vírus zika merda aqui tchau espero vê los',noise
'caso dengue caem numeral campina registro morte ano url',news
'tá tanto álcool sangue mosquito dengue picar morrer ir morrer paro beber:notes:',noise
'florido zika viru cás rise numeral url url',news
'bebê infectado chikungunya durante gravidez ai bebé precoce',news
'ancelmo ressuscitar zika vírus parecia morrer enterrar colega bom português vírus url',news
'hoje participamo caminhada contra dengue bairro planalto ayrton sena participação estudante comunidade',news
'adicionei vídeo playlist url esconder zika vírus empresa aborto',noise
'saúde butantão inicia teste vacina dengue numeral numeral voluntário processo último fase pesquisa url',news
'durante gravidez bebê infectado chikungunya url url',news
'cientista europeu descobrem anticorpo neutralizar vírus zika url',news
'retweet dar zika rio vírus amedronta atleta população antes jogo olímpico url url',news
'cuba reporta décimo quinto caso importar viru zika url',news
'acabei ve zika vírus aq quarto',relevant
'rn confirmar numeral numeral mil caso dengue numeral url',news
'sextadetremurasdv mosquito dengue foco liga rapa :wave: :facepunch: :loudspeaker:',noise
'ficar chikungunya mau coisa ainda tá grávida vim mundo p fuder mermo',relevant
'dizer problema zika vírus',noise
'tanto pessoa mosquito picar novo obrigado dengue vez',relevant
'retweet parece final propagando remedio medicamento contra indicado caso suspeito',noise
'retweet butantão inicia teste vacina dengue numeral numeral mil voluntário saúde estadão url',news
'retweet bebê infectado chikungunya durante gravidez paraíba saúde estadão url',news
'medida proteção ministério saúde acompanha estudo sobre chikungunya url',news
'pegar dengue nada legal mau morte mosquito inferno',relevant
'retweet numeral numeral numeral caso dengue confirmado funny url',news
'rio grande sul registro primeiro caso febre chikungunya autóctone ibirubá url url',news
'pb registro infecção bebê chikungunya durante gestação bebê problema neurológico agudo est url',news
'retweet the vampire diarie ian somerhalder cancela vinda brasil medo zika vírus url url',news
'retweet ian somerhalder cancela vinda brasil maio convenção fã conta zika vírus url',news
'além garganta suspeito querido chikungunya porque todo desgraça eh pouca',relevant
'escalei guerrero cartola primeiro vez ano acabar zika hat trick contra fluminense abraço :wink:',noise
'retweet rio grande sul primeiro caso febre chikungunya contrair estado aedesaegypti url url',news
'médico dizer afeto neném perigoso zika né ir dar td certo obg :heart:',noise
'cara tá foda todo hora ir parar hospital suspeito d chikungunya',relevant
'senhor levantar corpo obedece tá doendo todo parece tô dengue',relevant
'falar procês passar zika vírus tô bem bolado gripe',noise
'secretário saúde confirma primeiro caso chikungunya contrair funny url',news
'alerta dengue doença limite url url',news
'retweet supercomputador fazer pesquisa sobre vírus zika poder parar custo equipamento r numeral mil mê url',news
'supor localização mosquito positivado portador vírus dengue mobilizando url',news
'sul africano quarto golfista desistir jogo medo vírus zika branden grace país url',news
'secretaria saúde iacanga confirma morte dengue h numeral n numeral cidade soma numeral caso dengue neste ano url',news
'estudante desenvolver game sobre combate dengue 🤓:bulb:https t co numeral barvmw numeral t',news
'pato mina alerta numeral caso dengue registrado url',news
'depender caso gasol usar caso zika depender jogador muito espanha numeral motivo',noise
'ir ir pro hospital ver porra dengue',relevant
'ea zika viru mermo doido xo carai',relevant
'crl mosquito dengue dormindo braço',relevant
'cura tosse pigarro osteoporose fadiga dor rim bom pele tira oleosidade cabelo cura dengue zico vírus',noise
'retweet bebê problema neurológico agudo internar uti pai chikungunya fim gravidez conforme explicar pesquisador',news
'retweet cidade soma numeral caso dengue neste ano município registro outro caso gripe h numeral n numeral',news
'retweet segundo noite tuitei noite ir picada mosquito ryka vírus ai terça acordei z',relevant
'zika vírus poder causar uveíte adulto url',news
'vacina contra dengue apresentar rio preto url',news
'campanha combate mosquito dengue deixe cabeça pequeno combata mosquito causa microcefalia',news
'etapa pesquisa guerra biológico hábito parceiro canibal sexual levar outro url',news
'medo contrair zika vírus chicugunha',noise
'certeza dever dengue zico chicungunha',relevant
'homem dengue bater aq portão ir atender',noise
'retweet notíciaboa estado sp levar teste humano numeral ª vacina brasileiro contra dengue url h',news
'vergonhosamente país tá nesse caos total vírus zika chikungunha lamentável',news
'curry alegar lesão lebron falar sobre zika bom passar info falar besteira',noise
'parabém opinião sobre tudo um inteligente internet opinião sobre tudo desde zika vírus guerra',noise
'mosquito picou medo pegar zika',relevant
'saiba comunidade acadêmico discutindo sobre zika vírus comunidadeacademico url url',news
'achar verão naquele calor sofrem dengue ta ai certeza porcentagem morte verão grande',noise
'geral medo colar olimpiado causa zika viru funny mano lugar coisa mt mau vivo',noise
'usar suco folha mamão contra dengue meio ambiente portal sustentabilidade url',news
'alguém explico zika vírus rodeando pleno inverno',relevant
'análisil orino viru zika url',news
'mano acho virei assassino profissional zika vírus matei monte mosquito ontem noite orgulhoso',relevant
'retweet olha pessoa carinhoso numeral numeral numeral numeral numeral numeral gabrielzo iae zika vírus',noise
'sesap divulga novo dado dengue zika vírus chikungunya recente boletim epidemiológico d url',news
'retweet população aprende brincando sobre combate aedesaegypti zikazero combateaede url',news
'li pensar nunca picada mosquito jurei ir dizer tavo zika funny',noise
'au online funny registro primeiro caso chikungunya url',news
'retweet karma atrair gay porque puta merda gay homem querendo sair lá zika',noise
'ah sim funny vacine castre cuidado mosquito dengue',noise
'peguei vírus zika vez fiquei semana repouso aí melhorei',relevant
'palestrante mostrar mapa caso confirmado zika brasil todo estado algum caso confirmar todo menos chute',news
'ir consultar homem poder dengue',relevant
'notificação dengue crescer numeral numeral estado url',news
'fam numeral anos luta contra zika saiba aqui url fam numeral anos famdetodo url',news
'vírus zika associar inflamação intraocular adulto url',news
'zico chicungunha dengue eduardo pae pezo francisco dornelle outro tanto bandido fedendo rio janeiro',noise
'número notificação dengue diminui lafaiete url url',news
'pro port zika vírus brasil numeral sp transmissão transfusional abstract url',news
'dengue dar dor corpo febre funny',noise
'retweet caso dengue aumentaram numeral numeral url url',news
'nol surto sarna universidade zika vírus esgoto quer opinar sobre geopolítico',noise
'zika vírus quer rato asqueroso',noise
'retweet preocupem zika viru preparamo médico url',news
'quero ver neni dever adiantar coisa ser gente menino zika deixa corpo todo dói',relevant
'quase reconheci achei erra mosquito dengue',noise
'retweet funny cornetagemh numeral n numeral eh mau zika viru',noise
'pai contrai chikungunya passa filho durante gestação resultado exame fazer paraíba url',news
'novo notícia jorge quadro jornalismo censura brasil zika poder causar problema ocular url',news
'ae nova preste atenção dorme coberta porque zika viru vo picar ppk',noise
'funny primeiro caso febre chikungunya anuncia gabbardo secretário estadual saúde joo gabbardo url',news
'retweet publicação dado abrir auxilia mapeamento vírus zika pesquisador unem esforço p conter disseminação url',news
'chegar zika vírus virei night pagar conta dar mal voltei conta discuti veia junta militar',noise
'retweet zika viru invade creche mata deixa numeral ferir levar numeral computador numeral celular fazer refém',news
'comitê civil combate dengue url url',news
'retweet criar doença vender cura acho absurdo cobrar numeral toma vacina dengue',noise
'jornada contra viru zika url',news
'retweet atenção funny numeral º caso febre chikungunya transmitido mosquito aede aegypti assim zika dengue',news
'vária doença ruim aí zika dengue aid etc nada mau coceira sola pé',noise
'retweet vida sexual ta dar dengue ja',noise
'ir médico porque quero digo dengue',relevant
'golfista irlandês rory mcilroy ñ vir olimpíada medo d zika informes indicar vir certamente carnaval fantasiada “zika golfista”',news
'rio preto fazer teste vacina contra dengue orlando bolçone psb acompanhar governador geraldo alckmin url',news
'ufrr participa desenvolvimento vacina contra dengue leu url',news
'funny síndrome bebeu xixi zika vírus',noise
'gostar vídeo url animatoom numeral zika vírus',noise
'turista medo ver pro brasil causa zika vírus ri haosnskskskdksokd brasil fodido ba:sweat_smile:',noise
'retweet pesquisador ufrr participa desenvolvimento vacina contra dengue url',news
'pernilongo comum poder transmitir zika vírus url',news
'retweet correção chikungunya numeral caso importado funny numeral ibirubá numeral º caso autóctone segundo',news
'combate dengue daniel bro olha ai url',news
'fbi controlo cia anticorpo dengue capaz neutralizar zika d url',news
'mano acabei matar mosquito dengue gordo sangue daí sinto pulso coçando adivinhem picada',relevant
'retweet confirmar funny primeiro caso febre chikungunya url',news
'musico zika viru url',noise
'aqui tt pr ver gente conseguindo juntar zika vírus v vingança',noise
'novo artigo acesse cadê cura entenda vacina dengue poder dar errar url url',news
'retweet caso registrar cidade ibirubá região noroeste estado assim dengue vírus zika doença transmitido ae',news
'rio grande sul primeiro caso autóctone febre chikungunya caso registrar cidade ibirubá url',news
'alesp numeral numeral numeral numeral numeral rio preto fazer teste vacina contra dengue url',news
'zika vírus surgir confiro dr renato kfouri falar sobre assunto url parceironocombateaoaede zikazero',news
'novo dado dengue zika vírus chikungunya divulgar governo leu url',news
'cohab promove ação combate dengue url url',news
'supercomputador brasileiro utilizar pesquisa contra zika desligar falta dinheiro conta luz url',news
'busca pílula abortivo aumentar numeral dever medo zika vírus url',news
'rio preto inicia teste vacina contra dengue url url',news
'sebastião umbuzeiro vista zika laboratório fazer primeiro teste vacina url url',news
'retweet jogador golfe rory mcllroy anunciar vir olimpíada porque dispor pegar zika viru',news
'blog fogo contra fogo dengue crescimento numeral url',news
'retweet olha página prefeitura uberlândia fazer chamar atenção prevenção dengue chicunguya zika url',news
'nuvepa intensifico fumacê combater dengue guajará mirim núcleo vigilância epidemiológico ar url',news
'pena aqui :confused: medo dia querer engravidar pegar zika deus livre :no_good:',noise
'pesquisador descobrem anticorpo capaz neutralizar zika vírus ciência saúde correio braziliense url',news
'vírus dengue fortalece zika aponta pesquisa ciência saúde correio braziliense url',news
'medo zika gasol dizer ir congelar esperma vier jogo olimpiado rio olimpiado rio folha url',news
'pato mina numeral caso confirmado dengue investigar dois possível morte causado doença url',news
'retweet aede aegipty conseguir emplacar numeral vírus aqui frio posso significar desatenção prevenção bandr htt',noise
'crescer evidência associação vírus zika potencial malformação recém nascidos url zikaviru om',news
'saúde soma numeral mil caso suspeito dengue numeral recente boletim url',news
'bebê infectado chikungunya durante gravidez paraíba criança numeral dia apresentar forte convul url',news
'butantão inicia teste vacina contra dengue primeiro voluntário teste vacina instituto url',news
'new post boletim vigilância saúde pmj número dengue gripe url',news
'retweet notificação dengue crescer numeral numeral estado boletim epidemiológico divulgar ontem numeral programa e url',news
'blablablametro rt timbeto df numeral novo caso dengue morte vírus semana url',news
'retweet todo notificado numeral caso suspeito estado relação vírus zika segundo secretaria saúde',news
'retweet caso ibirubá numeral º autóctone chikungunya funny segundo sec agora numeral caso importado',news
'folha vitória bebê infectado chikungunya durante gravidez p strong brasília strong resultado d url',news
'começar teste humano primeiro vacina brasileiro contra dengue p ferreira online portoferreiraonline url',news
